ID,wav,semantics,transcript
413,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_27,[{'type': 'cardinal'| 'filler': 'one'}| {'type': 'org'| 'filler': 'external action service'}],these will run like a silver thread through everything that we do externally. the external action service once in place will give us the chance to realise our potential and strengthen our ability to speak with one voice.
414,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_18,[{'type': 'date'| 'filler': 'this year'}| {'type': 'event'| 'filler': 'kampala conference'}| {'type': 'law'| 'filler': 'rome statute'}],a good example of being smart and well organised has been our work on promoting the ratification of the rome statute in the run up to the kampala conference this year.
415,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_21,[{'type': 'gpe'| 'filler': 'brussels'}],upon my return to brussels i was pleased to receive a letter confirming that the government has now launched this process.
416,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_8,[],therefore as the world changes we also need to make sure that we ask ourselves what we could do better. while human rights are universal a one size fits all' approach does not work.
417,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_25,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'law'| 'filler': 'lisbon treaty'}],as this house knows the promise of the lisbon treaty is a more coherent more consistent and hence more effective eu foreign policy.
418,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_23,[],i want to assure this house that work on abolishing the death penalty is a personal priority for
419,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_38,[{'type': 'gpe'| 'filler': 'european union'}],too. in the european union we have many tools to help make the world a better place.
420,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_12,[],previous resolutions of this house have called for more information to better assess the effectiveness of our policies.
421,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_40,[{'type': 'law'| 'filler': 'lisbon'}],that is what i want to do maximising the potential of the new lisbon set up and continuing to count on your vital support.
422,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_14,[],we must judge our efforts by outcomes even if our contributions to improving human rights situations are an investment over the long term.
423,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_13,[],i share your concern.
424,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_31,[{'type': 'org'| 'filler': 'regulatory committee'}| {'type': 'date'| 'filler': 'later this month'}| {'type': 'org'| 'filler': 'omega research foundation'}| {'type': 'org'| 'filler': 'amnesty international'}],in that spirit we have invited amnesty international and the omega research foundation to present their findings to a meeting later this month of the regulatory committee with our member states.
425,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_5,[{'type': 'cardinal'| 'filler': 'twenty seven'}],our own history of entrenching human rights democracy and the rule of law across twenty seven member states is a success story and acts as a source of inspiration to others.
426,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_15,[{'type': 'person'| 'filler': 'hautala'}| {'type': 'org'| 'filler': 'human rights subcommittee'}],the work of the human rights subcommittee and its chair mrs hautala on human rights defenders is an extremely good example of this and i very much welcome the report and its findings and pay tribute to those who have worked so hard on it.
427,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_24,[{'type': 'date'| 'filler': 'september'}| {'type': 'org'| 'filler': 'united nations'}],me. i will see to it that work advances both bilaterally and in multilateral fora beginning with the united nations in september.
428,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_22,[],looking ahead i want to see what more we can do to support the abolition of the death penalty worldwide.
429,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_39,[],we need to mobilise and connect them better.
430,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_26,[],this is also a chance for our work on human rights democracy and the rule of law.
431,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_19,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'date'| 'filler': 'last month'}| {'type': 'gpe'| 'filler': 'seychelles'}| {'type': 'cardinal'| 'filler': 'one'}| {'type': 'norp'| 'filler': 'eu'}| {'type': 'gpe'| 'filler': 'eu'}],we have worked with specific countries offering eu support at delegation and headquarters levels working with member states and the eu presidency. to name just one success story when i visited the seychelles last month i discussed a range of issues on which they and the eu could strengthen our cooperation with piracy as a top priority.
432,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_20,[{'type': 'org'| 'filler': 'parliament'}| {'type': 'person'| 'filler': 'michel'}| {'type': 'org'| 'filler': 'icc'}],i also raised the icc and encouraged the president mr michel to submit the ratification bill to parliament.
433,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_9,[],that does not mean we should change the message on the importance of human rights but there is room to be smarter in how we deliver it.
434,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_33,[{'type': 'gpe'| 'filler': 'eu'}],we need the continued commitment of member states of this house and of the other eu institutions.
435,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_1,[],on many occasions the house has stated its commitment to this subject.
436,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_28,[],with its integrated structure the new service should help to ensure that human rights issues are reflected in all areas of our external action including csdp development and trade.
437,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_17,[{'type': 'gpe'| 'filler': 'brussels'}],i expect colleagues in delegations and here in brussels to do the same.
438,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_35,[{'type': 'gpe'| 'filler': 'eu'}],fora. revisiting our overall eu human rights strategy could be a useful exercise and i intend to launch a consultation process to inform the development of a new human rights strategy this
439,fine-tune/20100616-0900-PLENARY-11-en_20100616-16:48:04_7,[{'type': 'cardinal'| 'filler': 'one hundred'}| {'type': 'cardinal'| 'filler': 'nine hundred'}| {'type': 'money'| 'filler': 'eur two hundred and thirty five million'}| {'type': 'date'| 'filler': 'last eighteen months'}| {'type': 'cardinal'| 'filler': 'one'}],to give just one example over the last eighteen months we have provided eur two hundred and thirty five million in funding for nine hundred ngo projects in one hundred countries. this work is extremely important and it must continue. but we are not the only actor and ours is not the only economic and political success story.
440,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:09:32_9,[{'type': 'norp'| 'filler': 'english'}| {'type': 'gpe'| 'filler': 'cyprus'}| {'type': 'loc'| 'filler': 'gaza'}| {'type': 'gpe'| 'filler': 'iran'}],we must pay tribute to the defenders of human rights wherever they may be in iran in gaza in cyprus or thanks to the convention in the english countryside.
441,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:09:32_7,[{'type': 'gpe'| 'filler': 'england'}],thanks to the convention we now have to fight for those rights in the fields and lanes of rural england.
442,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:09:32_6,[],they are prepared to lie down in the road at great personal risk in order to stop convoys of lorries from delivering concrete and asphalt. these are hardworking law abiding citizens who only want to protect their own rights and those of their families.
443,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:09:32_10,[],this may seem trivial when compared to the plight of so many people in the world but the point i am trying to make is that human rights are in danger everywhere;
444,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:09:32_4,[],with the protection of the convention travellers enjoy special privileges in health care and education services built up at great expenses by successive generations.
445,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_4,[{'type': 'gpe'| 'filler': 'eu'}],i also believe very much that in order to have a say on human rights in the world we need to be able to look at problems within the eu.
446,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_6,[],the example of the torture tools shows that we are far from being perfect. we are not living up to expectations and our own commitments.
447,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_11,[],we have to use them wisely to promote human rights.
448,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_7,[{'type': 'org'| 'filler': 'cia'}],i also believe that in the near future we should have the courage to look at the contribution and involvement of some of our member states in the cia renditions in the fight against terrorism. i know it is a very sensitive subject but i think we should have the courage to look at this again.
449,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_1,[],many very important things were said.
450,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_9,[],this would be the least i think we can do to make a positive contribution.
451,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:49:33_5,[{'type': 'gpe'| 'filler': 'european union'}],there are incredible prison conditions within the european union.
452,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_4,[{'type': 'norp'| 'filler': 'european'}| {'type': 'org'| 'filler': 'external action service'}],the external action service will lead to a more effective and coordinated european foreign policy and human rights deserve ongoing attention in an integrated comprehensive manner.
453,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_13,[{'type': 'loc'| 'filler': 'europe'}],many have fled and they could have an opportunity if they could be taken into europe as human rights defenders and dissidents. they could be considered an asset in developing our policies and should not just be seen as a threat or a burden.
454,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_11,[{'type': 'gpe'| 'filler': 'iran'}| {'type': 'date'| 'filler': 'one year since'}| {'type': 'date'| 'filler': 'this week'}],this week it has been one year since the presidential elections took place in iran and they mark the beginning of a renewed and brutal crack down by the regime against its own people.
455,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_6,[{'type': 'gpe'| 'filler': 'iran'}],iran's regime serves as an example of all these violations.
456,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_8,[],as challenging as this is we cannot allow this to be a zero sum game versus human rights.
457,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_9,[{'type': 'gpe'| 'filler': 'european union'}| {'type': 'org'| 'filler': 'un'}],sanctions will be imposed by the un and the european union but i am not necessarily optimistic about the concrete results that these will render.
458,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_1,[{'type': 'norp'| 'filler': 'iranian'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'org'| 'filler': 'european parliament'}],i just want to stress that we as members of the european parliament from all political groups have just launched a written declaration on behalf of the european people to support the iranian people and their call for human rights.
459,fine-tune/20100616-0900-PLENARY-11-en_20100616-17:24:04_10,[{'type': 'norp'| 'filler': 'iranian'}],empowering the population and standing up for their rights as autonomously legitimate may also render bottom up reforms. domestic opposition thus far seems to move the iranian regime more than international sanctions so this is a clear indicator.
