ID,wav,semantics,transcript
1711,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:37:50_5,[],creating jobs is essential particularly for young people.
1712,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:07:48_22,[],this also applies to the areas of climate and energy policies the single market and the new industrial policy.
1713,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:07:48_5,[],the recovery is leaning more on domestic demand and has become more broad based across the member states including most of the vulnerable member states.
1714,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:07:48_8,[],we expect to see a strong response from the member states and we stand ready to support them in a constructive partnership for reforms to strengthen the recovery and boost job creation.
1715,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:07:48_10,[{'type': 'gpe'| 'filler': 'germany'}],especially domestic investment public and private in germany.
1716,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:31:09_5,[],it means that a relatively high wage economy or group of economies embracing the ideology of globalism and the process of globalisation must drive down wages to compete with the emergent economies.
1717,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:31:09_3,[{'type': 'date'| 'filler': 'that year'}| {'type': 'date'| 'filler': 'sixteen february two thousand and twelve'}| {'type': 'org'| 'filler': 'ecofin'}],if we refer back to a meeting of ecofin held on sixteen february two thousand and twelve about the european semester of that year we find that reforms need to focus on labour markets in particular wage setting mechanisms to ensure efficient adjustment of labour costs'.
1718,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:31:09_1,[],the agenda of the forthcoming meeting refers to the european semester which among other things includes inspection by the commission of reform programmes including reforms of the labour market.
1719,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:31:09_0,[],mr president to find out what a meeting is about it is sometimes necessary to put together different sources as though they were pieces in an intricate jigsaw.
1720,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:31:09_2,[],the agenda also mentions industrial competitiveness and the importance of a strong and competitive industrial base as a driver for economic growth and jobs.
1721,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_13,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'person'| 'filler': 'barroso'}],listen to the economics. mr barroso you talked today about the possibility of an industrial renaissance in europe which sounded good.
1722,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_15,[],and then you say but we must pursue our climate change carbon targets.
1723,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_11,[{'type': 'loc'| 'filler': 'eastern europe'}| {'type': 'ordinal'| 'filler': 'second'}],the second mistake was to allow the free movement of people to southern and to eastern europe.
1724,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_19,[{'type': 'time'| 'filler': 'this morning'}| {'type': 'org'| 'filler': 'european parliament'}],i suspect the next european parliament will be very much more exciting than this one has been this morning.
1725,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_18,[{'type': 'date'| 'filler': 'seventy two days'}| {'type': 'loc'| 'filler': 'europe'}],this policy of economic unilateralism on climate change is what is destroying jobs in europe and the electors are going to have a chance in seventy two days' time to give their verdict.
1726,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_4,[{'type': 'norp'| 'filler': 'european'}],the european dream is crumbling absolutely crumbling.
1727,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_6,[],and most of the meps here yes they want a job yes they want to be re elected but the enthusiasm for this project is dying.
1728,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_12,[{'type': 'gpe'| 'filler': 'eu'}| {'type': 'cardinal'| 'filler': 'two'}| {'type': 'date'| 'filler': 'a year or more'}| {'type': 'gpe'| 'filler': 'european union'}| {'type': 'gpe'| 'filler': 'britain'}| {'type': 'date'| 'filler': 'a week'}| {'type': 'cardinal'| 'filler': 'four thousand'}| {'type': 'date'| 'filler': 'hundreds of years'}| {'type': 'norp'| 'filler': 'european'}| {'type': 'gpe'| 'filler': 'united kingdom'}],we in the united kingdom who have been the most open country with regard to immigration of any european country through a history that has lasted hundreds of years now have four thousand migrants a week who come to britain from the european union and stay for a year or more. these are the two realities that have hit home to people the eu does not work economically and open door migration is fundamentally changing societies in ways that people do not want.
1729,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:26:32_14,[],lighter touch regulation all very encouraging.
1730,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:17:15_5,[],if there appears to be an imbalance between market and social elements then that is mainly because social policy still lies largely in the hands of the member states.
1731,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:17:15_9,[{'type': 'org'| 'filler': 'european central bank'}| {'type': 'law'| 'filler': 'growth and stability pact'}| {'type': 'org'| 'filler': 'parliament'}],as was mentioned by many members of this parliament progress has been achieved in the area of economic governance important financial regulations have been mentioned such as the growth and stability pact and the very important measures taken by the european central bank.
1732,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:17:15_10,[],banking union is of course of vital importance.
1733,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_36,[{'type': 'norp'| 'filler': 'european'}],we must ensure the integration of european companies into global value chains as well as enhance our competitiveness through an ambitious trade and investment agenda.
1734,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_40,[{'type': 'date'| 'filler': 'two thousand and thirty'}],two thousand and thirty this of course is an area which will need to be developed further in the near future.
1735,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_34,[],stimulating investment in innovation and new technologies is also a priority.
1736,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_29,[],leaders will therefore be looking to support mainstreaming of competitiveness across all policy areas and to conduct systematic competitiveness proofing to make sure that we deliver on implementation.
1737,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_10,[],this is not a random set of issues.
1738,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_42,[{'type': 'gpe'| 'filler': 'ukraine'}],i do not need to highlight the importance of this issue in the light of recent events in ukraine.
1739,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_18,[],we are approaching the end of an economic cycle.
1740,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_27,[],it will look at how to strengthen the regulatory framework and the internal market.
1741,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_19,[],the consequences of the crisis are still being felt.
1742,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_17,[{'type': 'org'| 'filler': 'parliament'}],i would like to take this opportunity to thank this parliament for the significant work which you have undertaken on various aspects of the semester.
1743,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_35,[],competitiveness is also vital when we look at our industry from the perspective of the international markets.
1744,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_43,[{'type': 'org'| 'filler': 'european council'}],the european council will identify areas where further work is needed to reach these objectives.
1745,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:33:35_37,[{'type': 'norp'| 'filler': 'european'}],a strong and competitive european industry must be seen alongside a coherent climate and energy policy.
1746,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_49,[{'type': 'org'| 'filler': 'council'}],incomes. this is what we are fighting for and it should be the task of the commission and the council to
1747,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_45,[],happening. of course a fairer distribution of income would also give more money to those who would spend it and create new jobs especially
1748,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_8,[{'type': 'loc'| 'filler': 'europe'}| {'type': 'org'| 'filler': 'council'}| {'type': 'norp'| 'filler': 'neo liberal'}],still there is a neo liberal cloud which is preventing the council from seeing the reality for example the enormous social problems we have in europe. we are one the richest continents or the richest continent but the income and wealth distribution are growing more and more unequal.
1749,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_9,[],you spoke about the skilled labour which is needed.
1750,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_27,[{'type': 'org'| 'filler': 'council'}],but what is the council doing against the brain drain?
1751,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_40,[],interesting. i am not a fan of the intergovernmental method but he is proposing something which is highly intergovernmental so that is
1752,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:02:15_23,[{'type': 'date'| 'filler': 'two thousand and thirteen'}],two thousand and thirteen where is the big improvement many people speak about?
1753,fine-tune/20140312-0900-PLENARY-3-en_20140312-09:30:10_1,[{'type': 'gpe'| 'filler': 'european union'}],euroscepticism is growing right across the european union.
1754,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:06:30_0,[{'type': 'org'| 'filler': 'council'}],mr president how can there be any credible and efficient commercial policy industrial policy or competition policy if the council and the commission continue to overlook the race to the bottom in terms of taxation amongst member states if they continue to overlook the scandal of tax evasion?
1755,fine-tune/20140312-0900-PLENARY-3-en_20140312-10:06:30_2,[{'type': 'gpe'| 'filler': 'portugal'}| {'type': 'norp'| 'filler': 'european'}],the same is happening to european taxpayers while at the same time as they are demanding terrible taxes from the middle classes and the poor in countries like mine portugal the rich and the super rich are taking advantage of this system.
1756,fine-tune/20140312-0900-PLENARY-3-en_20140312-08:59:01_0,"[{'type': 'org'| 'filler': 'ppe'}| {'type': 'org'| 'filler': ""european people's party""}| {'type': 'person'| 'filler': 'joseph daul'}]",i am sure the house will join me in congratulating joseph daul on his re election as president of the european people's party ppe.
