ID,duration,wav,semantics,transcript
48244,1.088,slurp_real/audio-1502890649-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48245,1.151875,slurp_real/audio-1502890649.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48246,1.151875,slurp_real/audio-1489154366.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48247,1.472,slurp_real/audio-1490704080-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48248,1.5358125,slurp_real/audio-1490704080.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48249,1.984,slurp_real/audio-1499692787-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48250,1.91975,slurp_real/audio-1499692787.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48251,3.68,slurp_real/audio-1488554762.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48252,0.96,slurp_real/audio-1490956954-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48253,1.023875,slurp_real/audio-1490956954.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48254,0.96,slurp_real/audio-1490967482-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48255,1.023875,slurp_real/audio-1490967482.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48256,1.536,slurp_real/audio-1499246595-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48257,1.4718125,slurp_real/audio-1499246595.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48258,1.92,slurp_real/audio-1502216468-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48259,1.79175,slurp_real/audio-1502216468.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48260,0.896,slurp_real/audio-1495370794-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48261,0.959875,slurp_real/audio-1495370794.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48262,1.024,slurp_real/audio-1495371320-headset.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48263,1.023875,slurp_real/audio-1495371320.flac,{'scenario': 'datetime'| 'action': 'query'| 'entities': []},what's the time
48264,3.776,slurp_real/audio-1498568528-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'winter jacket'}| {'type': 'timeofday'| 'filler': 'this am'}]},do i require a winter jacket this am
48265,2.816,slurp_real/audio-1490200103-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'winter jacket'}| {'type': 'timeofday'| 'filler': 'this am'}]},do i require a winter jacket this am
48266,2.943625,slurp_real/audio-1490200103.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'winter jacket'}| {'type': 'timeofday'| 'filler': 'this am'}]},do i require a winter jacket this am
48267,4.096,slurp_real/audio-1490955759-headset.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'winter jacket'}| {'type': 'timeofday'| 'filler': 'this am'}]},do i require a winter jacket this am
48268,4.0954375,slurp_real/audio-1490955759.flac,{'scenario': 'weather'| 'action': 'query'| 'entities': [{'type': 'weather_descriptor'| 'filler': 'winter jacket'}| {'type': 'timeofday'| 'filler': 'this am'}]},do i require a winter jacket this am
48269,2.944,slurp_real/audio-1502196083-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48270,2.815625,slurp_real/audio-1502196083.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48271,3.2,slurp_real/audio-1502309280-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48272,3.622375,slurp_real/audio-1502309280.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48273,2.496,slurp_real/audio-1494513322-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48274,2.5596875,slurp_real/audio-1494513322.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48275,2.88,slurp_real/audio-1495734296-headset.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48276,2.943625,slurp_real/audio-1495734296.flac,{'scenario': 'email'| 'action': 'query'| 'entities': [{'type': 'date'| 'filler': 'the past week'}]},who has sent me an email in the past week
48277,6.016,slurp_real/audio-1490367207-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'two pm'}| {'type': 'event_name'| 'filler': 'appointment'}]},notify me an hour before my two pm appointment at the car dealership
48278,6.0151875,slurp_real/audio-1490367207.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'two pm'}| {'type': 'event_name'| 'filler': 'appointment'}]},notify me an hour before my two pm appointment at the car dealership
48279,6.656,slurp_real/audio-1492785728-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'two pm'}| {'type': 'event_name'| 'filler': 'appointment'}]},notify me an hour before my two pm appointment at the car dealership
48280,6.7190625,slurp_real/audio-1492785728.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'two pm'}| {'type': 'event_name'| 'filler': 'appointment'}]},notify me an hour before my two pm appointment at the car dealership
48281,2.944,slurp_real/audio-1494421586-headset.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_type'| 'filler': 'blockbuster'}| {'type': 'date'| 'filler': 'this week'}]},what is the biggest blockbuster this week
48282,2.943625,slurp_real/audio-1494421586.flac,{'scenario': 'recommendation'| 'action': 'movies'| 'entities': [{'type': 'movie_type'| 'filler': 'blockbuster'}| {'type': 'date'| 'filler': 'this week'}]},what is the biggest blockbuster this week
48283,2.688,slurp_real/audio-1501697908-headset.flac,{'scenario': 'cooking'| 'action': 'recipe'| 'entities': [{'type': 'food_type'| 'filler': 'pasta sauce'}]},what's the recipe for pasta sauce
48284,1.152,slurp_real/audio-1490356114-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who's the singer
48285,1.536,slurp_real/audio-1501685975-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who's the singer
48286,1.5358125,slurp_real/audio-1501685975.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who's the singer
48287,1.984,slurp_real/audio-1501775199-headset.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who's the singer
48288,1.91975,slurp_real/audio-1501775199.flac,{'scenario': 'music'| 'action': 'query'| 'entities': []},who's the singer
48289,1.152,slurp_real/audio-1501754381-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48290,1.151875,slurp_real/audio-1501754381.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48291,2.112,slurp_real/audio-1501768041-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48292,2.17575,slurp_real/audio-1501768041.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48293,1.536,slurp_real/audio--1504192909-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48294,1.5998125,slurp_real/audio--1504192909.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48295,2.24,slurp_real/audio--1505405959-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48296,2.2396875,slurp_real/audio--1505405959.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48297,2.624,slurp_real/audio-1498573653-headset.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48298,2.687625,slurp_real/audio-1498573653.flac,{'scenario': 'audio'| 'action': 'volume_down'| 'entities': []},lower the speakers
48299,3.456,slurp_real/audio--1504192128-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48300,3.4555625,slurp_real/audio--1504192128.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48301,2.496,slurp_real/audio--1504194419-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48302,2.4956875,slurp_real/audio--1504194419.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48303,2.304,slurp_real/audio--1504198031-headset.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48304,2.3676875,slurp_real/audio--1504198031.flac,{'scenario': 'alarm'| 'action': 'set'| 'entities': [{'type': 'time'| 'filler': 'five hundred and thirty'}]},wake me up at five hundred and thirty
48305,4.096,slurp_real/audio-1489498930-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48306,4.2234375,slurp_real/audio-1489498930.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48307,2.368,slurp_real/audio-1501775307-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48308,2.3036875,slurp_real/audio-1501775307.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48309,1.344,slurp_real/audio-1502376356-headset.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48310,0.5759375,slurp_real/audio-1502376356.flac,{'scenario': 'calendar'| 'action': 'query'| 'entities': []},events description
48311,1.536,slurp_real/audio-1501688681-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48312,1.5358125,slurp_real/audio-1501688681.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48313,2.368,slurp_real/audio-1497861654-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48314,2.4316875,slurp_real/audio-1497861654.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48315,2.944,slurp_real/audio-1501773449-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48316,2.815625,slurp_real/audio-1501773449.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48317,2.304,slurp_real/audio-1498645443-headset.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48318,2.3036875,slurp_real/audio-1498645443.flac,{'scenario': 'play'| 'action': 'music'| 'entities': [{'type': 'music_genre'| 'filler': 'classical'}]},please play classical music
48319,5.76,slurp_real/audio-1501415139-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'seven am sales meeting'}| {'type': 'date'| 'filler': 'thursday'}]},remind me of the seven am sales meeting this thursday and add to calendar
48320,6.40875,slurp_real/audio-1501415139.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'seven am sales meeting'}| {'type': 'date'| 'filler': 'thursday'}]},remind me of the seven am sales meeting this thursday and add to calendar
48321,5.44,slurp_real/audio-1502896852-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'seven am sales meeting'}| {'type': 'date'| 'filler': 'thursday'}]},remind me of the seven am sales meeting this thursday and add to calendar
48322,4.735375,slurp_real/audio-1502896852.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'seven am sales meeting'}| {'type': 'date'| 'filler': 'thursday'}]},remind me of the seven am sales meeting this thursday and add to calendar
48323,5.31125,slurp_real/audio-1497029430.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'seven am sales meeting'}| {'type': 'date'| 'filler': 'thursday'}]},remind me of the seven am sales meeting this thursday and add to calendar
48324,2.048,slurp_real/audio-1494548798-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'thanksgiving'}]},add to calendar new event thanksgiving
48325,2.17575,slurp_real/audio-1494548798.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'thanksgiving'}]},add to calendar new event thanksgiving
48326,3.84,slurp_real/audio-1497557835-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},who is currently the oldest living person in the world
48327,3.328,slurp_real/audio-1501689295-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},who is currently the oldest living person in the world
48328,3.47525,slurp_real/audio-1501689295.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},who is currently the oldest living person in the world
48329,2.752,slurp_real/audio-1494422275-headset.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},who is currently the oldest living person in the world
48330,2.815625,slurp_real/audio-1494422275.flac,{'scenario': 'qa'| 'action': 'factoid'| 'entities': [{'type': 'place_name'| 'filler': 'world'}]},who is currently the oldest living person in the world
48331,4.928,slurp_real/audio-1497557986-headset.flac,{'scenario': 'calendar'| 'action': 'set'| 'entities': [{'type': 'event_name'| 'filler': 'dinner plans'}| {'type': 'time'| 'filler': 'seven pm'}| {'type': 'general_frequency'| 'filler': 'every friday'}| {'type': 'date'| 'filler': 'april'}]},please set dinner plans at seven pm for every friday in april
48332,2.816,slurp_real/audio-1501691993-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},help me to mute my speaker
48333,2.3036875,slurp_real/audio-1501691993.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},help me to mute my speaker
48334,2.368,slurp_real/audio-1497887188-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},help me to mute my speaker
48335,2.3676875,slurp_real/audio-1497887188.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},help me to mute my speaker
48336,2.24,slurp_real/audio--1504192574-headset.flac,{'scenario': 'audio'| 'action': 'volume_mute'| 'entities': []},help me to mute my speaker
